username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gvaroon;2015-12-01 23:44;0;0;"@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news #Chennairains #ChennaiFloods https:// twitter.com/shalumalviya/s tatus/671737769887051776 …";;@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news;#Chennairains #ChennaiFloods;"671754267506577408";https://twitter.com/gvaroon/status/671754267506577408
mukilancrusie;2015-12-01 23:44;0;0;"#PrayforChennai #chennairains #ChennaiFloods pic.twitter.com/wX20VRSdLA";;;#PrayforChennai #chennairains #ChennaiFloods;"671754257092112384";https://twitter.com/mukilancrusie/status/671754257092112384
ukarthik;2015-12-01 23:44;1;0;"#chennairains #ChennaiFloods https:// twitter.com/HariSrishti/st atus/671742235738787841 …";;;#chennairains #ChennaiFloods;"671754251039670272";https://twitter.com/ukarthik/status/671754251039670272
Veenabhakta;2015-12-01 23:44;0;0;"Does this threaten the secular fabric of our country to be in news #chennairains #ChennaiFloods https:// twitter.com/Retributions/s tatus/671699479498588161 …";;;#chennairains #ChennaiFloods;"671754233427853313";https://twitter.com/Veenabhakta/status/671754233427853313
rajeshkalra;2015-12-01 23:44;15;3;"Army out as worst rain in 100 years batters Chennai, suburbs #chennairains #ChennaiFloods #chennaiweather http:// timesofindia.indiatimes.com/city/chennai/A rmy-out-as-Chennais-worst-rain-in-100-years-batters-city-suburbs/articleshow/50002583.cms …";;;#chennairains #ChennaiFloods #chennaiweather;"671754223780892673";https://twitter.com/rajeshkalra/status/671754223780892673
LawAbidingZen;2015-12-01 23:44;1;0;"Those in need of help use the contact number and contact him. #chennairains #ChennaiFloods https:// twitter.com/whirlybirdguy/ status/671737288510976000 …";Erode, India;;#chennairains #ChennaiFloods;"671754209637740544";https://twitter.com/LawAbidingZen/status/671754209637740544
BeingAnupama;2015-12-01 23:44;0;0;"Family trapped on terrace. Need help. #chennairains #ChennaiFloods https:// twitter.com/kuttyaswin47/s tatus/671746380910608384 …";New Delhi, India;;#chennairains #ChennaiFloods;"671754199843995649";https://twitter.com/BeingAnupama/status/671754199843995649
purushoth_km;2015-12-01 23:44;2;0;"@Samanthaprabhu2 Pls Do RT And Share Chennai Army helpline no - 9677066100 #ChennaiFloods #HelpEachOther #ChennaiRains #PrayForChennai";Sriperumbudur, India;@Samanthaprabhu2;#ChennaiFloods #HelpEachOther #ChennaiRains #PrayForChennai;"671754181380730882";https://twitter.com/purushoth_km/status/671754181380730882
ravindhar111985;2015-12-01 23:44;1;0;"Sathyam Cinemas Royapetah / AGS Cinemas Villivakkam / Phoenix Mall open for people stuck in floods. #Chennaifloods";;;#Chennaifloods;"671754164045787137";https://twitter.com/ravindhar111985/status/671754164045787137
isai_Karthik;2015-12-01 23:44;2;0;"@Bhavna__B TNEB helpline numbers #ChennaiFloods #chennairains pic.twitter.com/eO9PzE7izk";;@Bhavna__B;#ChennaiFloods #chennairains;"671754143069966336";https://twitter.com/isai_Karthik/status/671754143069966336
ashokvedagiri;2015-12-01 23:44;3;1;"Phoenix Mall Velachery is open for victims now, can go there to stay with an ID proof #ChennaiFloods #chennairains #ChennaiRainsHelp";;;#ChennaiFloods #chennairains #ChennaiRainsHelp;"671754141190893569";https://twitter.com/ashokvedagiri/status/671754141190893569
gauti1989;2015-12-01 23:44;0;1;"Life is drowning and all you care about an ass leaving india @ibnlive @TimesNow @ndtv _|_ #chennairains #ChennaiFloods";;@ibnlive @TimesNow @ndtv;#chennairains #ChennaiFloods;"671754136883322880";https://twitter.com/gauti1989/status/671754136883322880
travelligence;2015-12-01 23:43;0;0;"Many areas in Chennai without electricity. That means many can't read twitter messages. As well. #justsharing #ChennaiFloods";;;#justsharing #ChennaiFloods;"671754089135341568";https://twitter.com/travelligence/status/671754089135341568
bhumika1231;2015-12-01 23:43;0;1;"@hitendra912 pls use hashtag for help #ChennaiRains #ChennaiFloods #ChennaiHelp #ChennaiAccomodationhelp @IndiaToday";;@hitendra912 @IndiaToday;#ChennaiRains #ChennaiFloods #ChennaiHelp #ChennaiAccomodationhelp;"671754076800081921";https://twitter.com/bhumika1231/status/671754076800081921
spthevillain;2015-12-01 23:43;1;0;"Flights are delayed, North Indian medias can't enter our city. Stay strong, we shall get through this together. #Chennaifloods";;;#Chennaifloods;"671754075378024449";https://twitter.com/spthevillain/status/671754075378024449
flyvenkat;2015-12-01 23:43;1;0;"Contact Shane, Nolambur (9884942050) if you can help with oxygen cylinder for his mother. Urgent #Chennairainshelp #chennaifloods #chennai";;;#Chennairainshelp #chennaifloods #chennai;"671754065345306625";https://twitter.com/flyvenkat/status/671754065345306625
KPGanesh;2015-12-01 23:43;0;0;"#chennairains #ChennaiFloods #ChennaiRainsHelp https:// twitter.com/narendramodi/s tatus/671711980156149760 …";;;#chennairains #ChennaiFloods #ChennaiRainsHelp;"671754065232072704";https://twitter.com/KPGanesh/status/671754065232072704
abhiisayzz;2015-12-01 23:43;0;0;"Honest Confession: #ChennaiFloods are no different than #KashmirFloods of 2014. Look at the lack of focus across media in India today. Sad.";;;#ChennaiFloods #KashmirFloods;"671754052124839936";https://twitter.com/abhiisayzz/status/671754052124839936
amandaulevy;2015-12-01 23:43;0;0;"#ChennaiFloods Books Share Thanks. https://www. createspace.com/5895549 https://www. createspace.com/5908057 https://www. pinterest.com/amandauche21/m y-style/ …";;;#ChennaiFloods;"671754040687075328";https://twitter.com/amandaulevy/status/671754040687075328
tallapaneni91;2015-12-01 23:43;0;0;"How Urban Greed washed away the accummulated Wisdom of India’s Past. #chennairains #ChennaiFloods #ChennaiDrowning pic.twitter.com/QCQdo5dEWN";;;#chennairains #ChennaiFloods #ChennaiDrowning;"671754039923617792";https://twitter.com/tallapaneni91/status/671754039923617792
HariVignesh_R;2015-12-01 23:43;0;0;"#chennairains #ChennaiFloods #PrayforChennai https:// twitter.com/PTTVOnlineNews /status/671753194347741184 …";Madurai South, India;;#chennairains #ChennaiFloods #PrayforChennai;"671754034487820288";https://twitter.com/HariVignesh_R/status/671754034487820288
svvavinash;2015-12-01 23:43;0;0;"#chennairains #chennaifloods #prayforchennai #media #chennai #copied Dear National News Channels, people keep... http:// fb.me/3yB4FFSPN";;;#chennairains #chennaifloods #prayforchennai #media #chennai #copied;"671754031715459072";https://twitter.com/svvavinash/status/671754031715459072
shettisachin;2015-12-01 23:43;1;0;"Medias are more worried about whether to stand on the national anthem than the chennai. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671754029362520069";https://twitter.com/shettisachin/status/671754029362520069
vivek_arumanda;2015-12-01 23:43;0;0;"Anyone running out of mble balance do tweet ur nums, I will recharge for u. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671754016842317824";https://twitter.com/vivek_arumanda/status/671754016842317824
Superstar_fan1;2015-12-01 23:43;3;2;"Chennai airport shuts operations until tomorrow #ChennaiFloods";;;#ChennaiFloods;"671753990795747329";https://twitter.com/Superstar_fan1/status/671753990795747329
BeingAnupama;2015-12-01 23:43;0;0;"Food distribution #chennairains #ChennaiFloods https:// twitter.com/akashkhosla/st atus/671745332154273792 …";New Delhi, India;;#chennairains #ChennaiFloods;"671753956142387200";https://twitter.com/BeingAnupama/status/671753956142387200
sanketbmehta;2015-12-01 23:43;6;5;"#ChennaiRains NEW RECORDS: KATTUPAKKAM above 400mm, exact not out & CHEMBARAMBAKKAM 369mm TILL 10.30PM TODAY #ChennaiFloods";;;#ChennaiRains #ChennaiFloods;"671753949473456128";https://twitter.com/sanketbmehta/status/671753949473456128
isai_Karthik;2015-12-01 23:43;0;0;"@DhivyaDharshini TNEB helpline numbers #ChennaiFloods #chennairains pic.twitter.com/eO9PzE7izk";;@DhivyaDharshini;#ChennaiFloods #chennairains;"671753935489622016";https://twitter.com/isai_Karthik/status/671753935489622016
rakesh_ramkumar;2015-12-01 23:43;0;0;"http:// blogs.timesofindia.indiatimes.com/the-photo-blog /photos-rain-touches-down-at-chennai-airport-floods-runway/?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI … #ChennaiFloods";;;#ChennaiFloods;"671753912395796480";https://twitter.com/rakesh_ramkumar/status/671753912395796480
sathyan84;2015-12-01 23:43;0;0;"@gauravcsawant Glad a national mediaperson tweets about #ChennaiFloods without complaining about tyranny of diatance.";;@gauravcsawant;#ChennaiFloods;"671753907106787328";https://twitter.com/sathyan84/status/671753907106787328
gopalbalaji;2015-12-01 23:43;166;56;"Sathyam Cinemas Royapetah / AGS Villivakkam / PHOENIX Mall / Mayajaal now open for people stranded in floods #ChennaiFloods";Egmore Nungambakkam, India;;#ChennaiFloods;"671753884549844992";https://twitter.com/gopalbalaji/status/671753884549844992
drgoddess;2015-12-01 23:42;0;0;"#ChennaiFloods https:// twitter.com/indianewsforum /status/671721314382581760 …";;;#ChennaiFloods;"671753827301879808";https://twitter.com/drgoddess/status/671753827301879808
iam_kishorevj;2015-12-01 23:42;0;0;"@nakshathra___ #ChennaiFloods In Tambaram ( Krishna Nagar) Mudichur Road pic.twitter.com/ZHstg9Ffr7";;@nakshathra___;#ChennaiFloods;"671753823162003457";https://twitter.com/iam_kishorevj/status/671753823162003457
MrBakchod;2015-12-01 23:42;0;0;"The Army Helpline Number - 9840295100 #chennairains #ChennaiFloods #Chennaifloodrelief #chennairainupdates #chennai";;;#chennairains #ChennaiFloods #Chennaifloodrelief #chennairainupdates #chennai;"671753813758492672";https://twitter.com/MrBakchod/status/671753813758492672
gvaroon;2015-12-01 23:42;1;0;"@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news #chennairains #ChennaiFloods https:// twitter.com/itisprashanth/ status/671752910754086913 …";;@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news;#chennairains #ChennaiFloods;"671753799661416448";https://twitter.com/gvaroon/status/671753799661416448
ManasaKumar;2015-12-01 23:42;1;0;"We are submerged #chennaifloods #chennairians http:// bit.ly/1LLVnxD";;;#chennaifloods #chennairians;"671753798625320960";https://twitter.com/ManasaKumar/status/671753798625320960
cbinewton;2015-12-01 23:42;1;1;"#Army Emergency Rescue & Relief Helpline for #ChennaiRainsHelp : 9840295100 #chennairains #ChennaiFloods . Plz RT";;;#Army #ChennaiRainsHelp #chennairains #ChennaiFloods;"671753774948462596";https://twitter.com/cbinewton/status/671753774948462596
AMFAHAir;2015-12-01 23:42;0;0;"#chennairains #Chennai #ChennaiDrowning #ChennaiFloods #chennaifocus #Chennaifloodrelief #ChennaiRainsHelp #india pic.twitter.com/y0BBhL0cPe";;;#chennairains #Chennai #ChennaiDrowning #ChennaiFloods #chennaifocus #Chennaifloodrelief #ChennaiRainsHelp #india;"671753769722314752";https://twitter.com/AMFAHAir/status/671753769722314752
asifgoa;2015-12-01 23:42;0;0;"To all my friends and relatives in Chennai Stay safe ... #ChennaiFloods";;;#ChennaiFloods;"671753768665354241";https://twitter.com/asifgoa/status/671753768665354241
ChennaiTwEater;2015-12-01 23:42;0;0;"#oxygencylinder #emergency #nolambur #chennairains #chennaifloods #chennai #urgent #doctors http:// fb.me/4wy12KPRV";;;#oxygencylinder #emergency #nolambur #chennairains #chennaifloods #chennai #urgent #doctors;"671753731285917696";https://twitter.com/ChennaiTwEater/status/671753731285917696
sahilkmehra;2015-12-01 23:42;113;8;"Anyone stranded in and around GN Chetty Road can take cover at new giri road, opp hotel accord cntct 9176237480 #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671753708418416640";https://twitter.com/sahilkmehra/status/671753708418416640
DeSoulz;2015-12-01 23:42;0;0;"#ChennaiFloods ! Flood relief centers, plz keep baby swipes and sanitary napkins too... #Kashmrexprnz";;;#ChennaiFloods #Kashmrexprnz;"671753706426077184";https://twitter.com/DeSoulz/status/671753706426077184
manommp10;2015-12-01 23:42;0;2;"#ndtv - new Delhi TV , #TimesofIndia - TimesofNorthindia not focusing ,no reliefs #ChennaiFloods show #parliament #IntoleranceDebate";;;#ndtv #TimesofIndia #ChennaiFloods #parliament #IntoleranceDebate;"671753682736705536";https://twitter.com/manommp10/status/671753682736705536
pushparajk15;2015-12-01 23:42;1;0;"List of places offering shelter http:// klipher.com/savechennai/in dex … Please share. #ChennaiRainsHelp #ChennaiFloods";;;#ChennaiRainsHelp #ChennaiFloods;"671753682115923968";https://twitter.com/pushparajk15/status/671753682115923968
IMD_Weather;2015-12-01 23:42;2;2;"LIVE BREAKING: #CHENNAI NEW RECORDS: KATTUPAKKAM 4th Century not out&CHEMBARAMBAKKAM 369mm TILL 10.30PM TODAY #ChennaiFloods #chennairains";;;#CHENNAI #ChennaiFloods #chennairains;"671753672821374976";https://twitter.com/IMD_Weather/status/671753672821374976
ThalaAjlth;2015-12-01 23:42;0;0;"#chennairains #ChennaiFloods #chennaiweather #Chennai Please Help anyone https:// twitter.com/ShivaPratheep/ status/671752378576560129 …";;;#chennairains #ChennaiFloods #chennaiweather #Chennai;"671753666114797569";https://twitter.com/ThalaAjlth/status/671753666114797569
flyvenkat;2015-12-01 23:42;0;0;"#chennai #NGOs please contact https://www. facebook.com/memeschennai/ Many people are ready to volunteer/help! #chennairainshelp #chennaifloods #chennai";;;#chennai #NGOs #chennairainshelp #chennaifloods #chennai;"671753644073574400";https://twitter.com/flyvenkat/status/671753644073574400
gvaroon;2015-12-01 23:41;0;0;"@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news #chennairains #ChennaiFloods https:// twitter.com/thalatweets/st atus/671753153763655680 …";;@CNN @htTweets @TimesNow @ndtv @ZeeNews @abpnewstv @cnnbrk @ANI_news;#chennairains #ChennaiFloods;"671753613589397504";https://twitter.com/gvaroon/status/671753613589397504
bhakt4ever;2015-12-01 23:41;15;2;"9840295100 Army helpline no is now open #chennairains #ChennaiFloods #chennairainhelp";;;#chennairains #ChennaiFloods #chennairainhelp;"671753612515606528";https://twitter.com/bhakt4ever/status/671753612515606528
s_loganathan;2015-12-01 23:41;1;2;"Top national media's isn't covering about #ChennaiFloods . Aren't we Indians?? Shame on u. #indianmedia #chennairains";;;#ChennaiFloods #indianmedia #chennairains;"671753597634277376";https://twitter.com/s_loganathan/status/671753597634277376
vs_sat;2015-12-01 23:41;0;0;"#chennairains #ChennaiFloods https:// twitter.com/Kabali_Rajini/ status/671749767668457472 …";Hosur SIPCOT Phase 2, India;;#chennairains #ChennaiFloods;"671753570174164992";https://twitter.com/vs_sat/status/671753570174164992
RajaShekarA_B;2015-12-01 23:41;0;0;"The worst rain Chennai has ever seen..No power #Chennaifloods no food..can't step out..no transport";;;#Chennaifloods;"671753537467113473";https://twitter.com/RajaShekarA_B/status/671753537467113473
Ramu_subbiah;2015-12-01 23:41;0;0;"நல்ல உள்ளம் படைத்தவர்கள் நிறைய பேர் இருக்காங்க #ChennaiFloods #proudtamilan";;;#ChennaiFloods #proudtamilan;"671753497012928512";https://twitter.com/Ramu_subbiah/status/671753497012928512
Chennai_Rains;2015-12-01 23:41;2;1;"#Chennairains #Lethelpchennai High intensity rains going to lash south #Chennai #Chennaifloods";;;#Chennairains #Lethelpchennai #Chennai #Chennaifloods;"671753486749437952";https://twitter.com/Chennai_Rains/status/671753486749437952
RayeezKhan;2015-12-01 23:41;0;0;"#ChennaiFloods no.4, Amudham colony,nandhiwaram,Guduvancheri, NPR kalyanamandapam road contact num 9677945899 urgent pic.twitter.com/jtf7NkRrrY";;;#ChennaiFloods;"671753469817065477";https://twitter.com/RayeezKhan/status/671753469817065477
VocieOfHindu;2015-12-01 23:41;0;0;"RT AditimToI: http:// vjthamizharasan.com/chennai-rain-a lert-update-as-of-6-30pm-01st-dec-2015-rescue-team-in-action/ … important helpline numbers. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671753453987831808";https://twitter.com/VocieOfHindu/status/671753453987831808
VocieOfHindu;2015-12-01 23:41;0;0;"RT Priyamvathap: Sathyam Cinemas Royapetah / AGS Cinemas Villivakkam / Phoenix Mall open for people stuck in floods. #Chennaifloods";;;#Chennaifloods;"671753452725366784";https://twitter.com/VocieOfHindu/status/671753452725366784
VocieOfHindu;2015-12-01 23:41;0;0;"RT bhuepesh: Save Chennai people's from flood spread these number's #ChennaiFloods RT AnjanaVJ Manivj07 pic.twitter.com/Cun4Tfe0VW";;;#ChennaiFloods;"671753449051168768";https://twitter.com/VocieOfHindu/status/671753449051168768
HariVignesh_R;2015-12-01 23:41;2;1;"#chennairains #ChennaiFloods https:// twitter.com/bbalakrish/sta tus/671749910853742596 …";Madurai South, India;;#chennairains #ChennaiFloods;"671753448296087554";https://twitter.com/HariVignesh_R/status/671753448296087554
VocieOfHindu;2015-12-01 23:41;0;0;"RT arunjei: Over 1000 passengers stranded @Tambaram,public services stopped,no bus rail servces #ChennaiFloods In… pic.twitter.com/4woAXTl7JJ";;@Tambaram;#ChennaiFloods;"671753442105434112";https://twitter.com/VocieOfHindu/status/671753442105434112
VocieOfHindu;2015-12-01 23:41;0;0;"#ChennaiFloods helpline numbers: Teynampet 9445190009 Valasaravakkam 9445190011 Kodambakkam 9445190010 All Districts - HELPLINE 1077";;;#ChennaiFloods;"671753438829658113";https://twitter.com/VocieOfHindu/status/671753438829658113
kutty_muki;2015-12-01 23:41;1;0;"Chennai airport fully flood so sad #chennairains #ChennaiFloods chennai fully floods @VidyuRaman pic.twitter.com/xGwKDhWdDw";;@VidyuRaman;#chennairains #ChennaiFloods;"671753437948846080";https://twitter.com/kutty_muki/status/671753437948846080
